Artist,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title
Creedence Clearwater Revival,0.606,0.908,2,-5.736,0.037,0.00532,0.823,0.245,0.773,130.12,159173,https://www.youtube.com/watch?v=DX3o1O8ZsTw,Creedence Clearwater Revival - Up Around The Bend
Creedence Clearwater Revival,0.627,0.873,7,-5.415,0.0311,0.00804,0.000583,0.0555,0.628,123.113,147279,https://www.youtube.com/watch?v=kmrwAW5-5rU,Creedence Clearwater Revival -  Who'll Stop The Rain [Clip Archives] 1969
Creedence Clearwater Revival,0.773,0.756,10,-5.149,0.0388,0.159,0.00236,0.0805,0.912,105.322,152466,https://www.youtube.com/watch?v=Aae_RHRptRg,Creedence Clearwater Revival - Lookin' Out My Back Door
Creedence Clearwater Revival,0.656,0.601,9,-7.734,0.0389,0.0553,0.0667,0.0974,0.576,117.296,315200,https://www.youtube.com/watch?v=fcTQCNntGEs,Creedence Clearwater Revival - Born On The Bayou (Official Lyric Video)
U2,0.54,0.429,2,-11.822,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,https://www.youtube.com/watch?v=ujNeHIo7oTE,U2 - With Or Without You (Official Music Video)
U2,0.564,0.774,1,-9.424,0.0368,0.0135,0.00191,0.0861,0.657,100.894,277477,https://www.youtube.com/watch?v=e3-5YC_oHjE,U2 - I Still Haven't Found What I'm Looking For (Official Music Video)
U2,0.392,0.534,0,-8.793,0.0369,0.245,0.00104,0.155,0.325,181.305,276187,https://www.youtube.com/watch?v=ftjEcrrf7r0,U2 - One (Official Music Video)
U2,0.539,0.926,2,-6.495,0.0499,0.014,0.00136,0.36,0.454,136.279,246400,https://www.youtube.com/watch?v=co6WMzDOh1o,U2 - Beautiful Day (Official Music Video)
U2,0.543,0.944,6,-7.495,0.0543,0.402,0.000564,0.0373,0.735,101.174,279440,https://www.youtube.com/watch?v=d8FYJ9qvegI,Sunday Bloody Sunday (Remastered 2008)
U2,0.49,0.724,2,-9.581,0.0366,0.00976,0.0046,0.159,0.292,125.812,337506,https://www.youtube.com/watch?v=GzZWSrr5wFI,U2 - Where The Streets Have No Name (Official Music Video)
U2,0.458,0.843,4,-7.201,0.0316,0.00135,0.000296,0.778,0.713,105.701,228427,https://www.youtube.com/watch?v=LHcP4MWABGY,U2 - Pride (In The Name Of Love) (Official Music Video)
U2,0.524,0.641,0,-8.967,0.0497,0.0437,2.78E-05,0.159,0.482,141.65,184543,https://www.youtube.com/watch?v=5WybiA263bw,U2 - Sweetest Thing (Official Music Video)
U2,0.416,0.819,9,-3.974,0.0613,0.000138,0.00108,0.147,0.632,140.083,193520,https://www.youtube.com/watch?v=98W9QuMq-2k,U2 - Vertigo (Official Music Video)
U2,0.551,0.378,4,-8.398,0.0248,0.223,0.038,0.176,0.242,106.004,237743,https://www.youtube.com/watch?v=thmcVMobt0s,U2 - Pride (In The Name Of Love) (Songs Of Surrender / Lyric Video)
Nate Dogg,0.934,0.562,4,-4.609,0.24,0.0476,1.31E-06,0.0608,0.712,96.792,209413,https://www.youtube.com/watch?v=mpPDFDSa9Vg,"Warren G ""Party We Will Throw Now"" Ft. Nate Dogg & The Game | Official Music Video"
Nate Dogg,0.905,0.414,8,-8.112,0.0615,0.105,0.000366,0.0914,0.758,99.133,240627,https://www.youtube.com/watch?v=nrXDolxczmw,Nate Dogg - Music and me
Nate Dogg,0.912,0.416,10,-5.943,0.164,0.437,0.306,0.09,0.677,90.013,236227,https://www.youtube.com/watch?v=MRwHd3PWgyo,Nate Dogg - I Got Love (Official Video) [Explicit]
Nate Dogg,0.945,0.701,8,-3.749,0.158,0.0872,3.32E-06,0.147,0.617,107.036,179560,https://www.youtube.com/watch?v=WrjwGPb0Hvw,Eminem - Shake That (Official Music Video) ft. Nate Dogg
Nate Dogg,0.604,0.601,0,-6.837,0.398,0.177,0,0.405,0.829,82.261,185813,https://www.youtube.com/watch?v=-1Rn51NLhFU,So Fly (J. Period Remix)
Nate Dogg,0.858,0.683,5,-7.058,0.114,0.12,1.78E-06,0.4,0.779,100.238,94973,https://www.youtube.com/watch?v=V8qgp3yT1rQ,"Snoop Dogg - Ain't No Fun feat. Nate Dogg, Warren G, Kurupt"
Nate Dogg,0.736,0.517,0,-9.775,0.053,0.416,0,0.138,0.116,92.048,270427,https://www.youtube.com/watch?v=PHcGABQF7DE,Nate Dogg feat. Warren G - Nobody Does It Better
Nate Dogg,0.859,0.342,7,-5.789,0.117,0.0127,0.00373,0.056,0.395,97.08,219493,https://www.youtube.com/watch?v=GyJDi8RHAE8,Nate Dogg - Your wife feat Dr Dre
Nate Dogg,0.849,0.955,1,-1.862,0.153,0.286,0.000862,0.0604,0.545,122.984,159024,https://www.youtube.com/watch?v=MRwHd3PWgyo,Nate Dogg - I Got Love (Official Video) [Explicit]
Nate Dogg,0.818,0.433,5,-6.398,0.209,0.0939,0,0.0967,0.677,90.096,245027,https://www.youtube.com/watch?v=gDj-dE80_lQ,Nate Dogg - Keep It G.A.N.G.S.T.A  (Feat. Lil Mo & Xzibit)
Juanes,0.69,0.973,2,-3.588,0.0492,0.126,0,0.101,0.772,143.957,231533,https://www.youtube.com/watch?v=1oeD2m2UQAI,"Morat, Juanes - Besos En Guerra"
Juanes,0.696,0.758,4,-6.076,0.0264,0.17,3.33E-05,0.189,0.859,129.943,250693,https://www.youtube.com/watch?v=-9l5t3MWss8,Juanes - Es Por Ti (Official Music Video)
Juanes,0.543,0.876,0,-4.889,0.0494,0.00811,0,0.338,0.637,142.995,180552,https://www.youtube.com/watch?v=Hc_kwCGNhn0,"Morat, Juanes - 506"
Juanes,0.348,0.536,5,-5.76,0.0313,0.34,0,0.209,0.199,150.586,250000,https://www.youtube.com/watch?v=zL-jYtaGqGc,"Y, Â¿Si Fuera Ella? (Official Video)"
Juanes,0.751,0.731,6,-4.419,0.0308,0.0838,0,0.0556,0.973,97.007,216707,https://www.youtube.com/watch?v=kRt2sRyup6A,Juanes - La Camisa Negra
Juanes,0.673,0.841,7,-3.564,0.0557,0.0683,0,0.0965,0.94,97.027,205373,https://www.youtube.com/watch?v=kMIaYXxLnUA,Juanes - A Dios Le Pido (Official Music Video)
Juanes,0.601,0.643,0,-4.581,0.0272,0.155,0,0.283,0.387,76.979,196360,https://www.youtube.com/watch?v=zWjXipKSjdg,Juanes - Nada Valgo Sin Tu Amor
Juanes,0.486,0.715,7,-4.417,0.0519,0.292,0,0.195,0.637,84.092,238133,https://www.youtube.com/watch?v=flr8vDQ9Wuc,"Juanes, Nelly Furtado - FotografÃ­a (Official Music Video)"
Juanes,0.616,0.698,6,-4.932,0.0302,0.0555,0,0.208,0.714,85.003,217560,https://www.youtube.com/watch?v=ihE74nG8ioc,Juanes - Volverte A Ver (Official Music Video)
Juanes,0.602,0.506,8,-7.578,0.024,0.425,0,0.125,0.531,95.006,249000,https://www.youtube.com/watch?v=yWkQbrfSvfs,Juanes - Para Tu Amor (Official Music Video)
ManÃ¡,0.543,0.903,11,-6.658,0.039,0.0102,0.00585,0.0862,0.962,162.241,263306,https://www.youtube.com/watch?v=h0p8yTqj8i4,ManÃ¡ - Oye Mi Amor (Video Oficial)
ManÃ¡,0.643,0.809,7,-3.275,0.028,0.45,1.22E-06,0.154,0.499,112.677,250107,https://www.youtube.com/watch?v=8lbsQyMhMT8,ManÃ¡ - Rayando El Sol (Video Oficial)
ManÃ¡,0.634,0.854,11,-3.444,0.0369,0.00737,2.49E-06,0.0664,0.564,148.003,310813,https://www.youtube.com/watch?v=fBrX8ym3dBM,ManÃ¡ - Clavado En Un Bar (Video Oficial)
ManÃ¡,0.64,0.693,2,-5.735,0.0235,0.113,5.62E-06,0.0978,0.698,97.159,352160,https://www.youtube.com/watch?v=teprNzF6J1I,ManÃ¡ - En El Muelle De San BlÃ¡s (Video Oficial)
ManÃ¡,0.857,0.561,9,-7.288,0.0292,0.435,0,0.0831,0.76,99.989,272576,https://www.youtube.com/watch?v=ZuupMrAhGXw,"ManÃ¡ - ""Mi Verdad"" a dueto con Shakira (Video Oficial)"
ManÃ¡,0.84,0.638,1,-7.003,0.0324,0.278,0.000146,0.173,0.807,118.005,230811,https://www.youtube.com/watch?v=z4HvWIJp62U,ManÃ¡ - Te LlorÃ© Un RÃ­o (Video Oficial)
ManÃ¡,0.622,0.647,4,-6.913,0.0352,0.524,4.82E-05,0.0872,0.815,206.037,243307,https://www.youtube.com/watch?v=av3wkasS-WQ,ManÃ¡ - Mariposa Traicionera (Video Oficial)
ManÃ¡,0.626,0.602,4,-8.234,0.0326,0.455,2.41E-06,0.0971,0.408,92.055,267837,https://www.youtube.com/watch?v=mrhcucasAlw,ManÃ¡ - Eres Mi ReligiÃ³n (Video Oficial)
ManÃ¡,0.791,0.782,7,-4.973,0.0289,0.143,3.70E-06,0.107,0.635,115.992,264720,https://www.youtube.com/watch?v=44kityInDvM,ManÃ¡ - Bendita Tu Luz (Video Oficial)
ManÃ¡,0.67,0.528,7,-8.036,0.0261,0.105,0.000103,0.224,0.384,132.31,291493,https://www.youtube.com/watch?v=g3uxeG1rrlE,ManÃ¡ - Vivir Sin Aire (Video Oficial)
Bee Gees,0.702,0.773,10,-9.256,0.0343,0.0288,0.00871,0.147,0.953,103.564,285373,https://www.youtube.com/watch?v=fNFzfwLM72c,Bee Gees - Stayin' Alive (Official Music Video)
Bee Gees,0.707,0.535,10,-19.793,0.0436,0.113,0.00615,0.0884,0.641,103.644,92867,https://www.youtube.com/watch?v=fNFzfwLM72c,Bee Gees - Stayin' Alive (Official Music Video)
Bee Gees,0.601,0.703,7,-6.24,0.0379,0.175,8.40E-05,0.571,0.673,106.164,196213,https://www.youtube.com/watch?v=fy0rYUvn7To,Saturday Night Fever - More Than A Woman (Bee Gees)
Bee Gees,0.594,0.5,5,-5.586,0.0255,0.076,9.86E-05,0.184,0.537,104.996,241093,https://www.youtube.com/watch?v=XpqqjU7u5Yc,Bee Gees - How Deep Is Your Love (Official Video)
Bee Gees,0.726,0.779,1,-7.057,0.0251,0.0178,0.00178,0.104,0.841,109.133,212800,https://www.youtube.com/watch?v=SkypZuY6ZvA,Bee Gees - Night Fever
Bee Gees,0.423,0.384,9,-12.503,0.0315,0.729,4.11E-06,0.27,0.521,90.43,182000,https://www.youtube.com/watch?v=DWJWWHCFPbE,The Bee Gees - To Love Somebody (1967)
Bee Gees,0.679,0.762,10,-4.253,0.0316,0.00469,0.23,0.0446,0.511,105.407,357936,https://www.youtube.com/watch?v=4OQXypvaG_s,More Than A Woman (SG's Paradise Edit)
Bee Gees,0.681,0.716,0,-10.911,0.0333,0.0182,0.17,0.337,0.963,123.009,256493,https://www.youtube.com/watch?v=FgXTygS865M,"You Should Be Dancing (Edit / From ""Saturday Night Fever"" Soundtrack)"
Bee Gees,0.495,0.439,6,-13.212,0.0467,0.44,8.88E-05,0.725,0.353,165.922,296000,https://www.youtube.com/watch?v=i6iBAuwBODA,Bee Gees - Too Much Heaven (Official Music Video)
Bee Gees,0.31,0.464,7,-8.755,0.0275,0.156,8.94E-06,0.132,0.431,144.775,188307,https://www.youtube.com/watch?v=jrg1UAixGaM,"THE BEE GEES  ""I STARTED A JOKE""   1968   HQ AUDIO"
Billy Joel,0.701,0.944,4,-2.986,0.0455,0.0755,0,0.601,0.792,128.993,197707,https://www.youtube.com/watch?v=hCuMWrfXG4E,Billy Joel - Uptown Girl (Official Video)
Billy Joel,0.532,0.495,10,-6.662,0.0343,0.659,0,0.0754,0.308,124.936,214240,https://www.youtube.com/watch?v=wccRif2DaGs,Billy Joel - Vienna (Audio)
Billy Joel,0.331,0.55,0,-6.483,0.0272,0.605,3.96E-06,0.192,0.429,177.734,339000,https://www.youtube.com/watch?v=gxEPV4kolz0,Billy Joel - Piano Man (Official HD Video)
Billy Joel,0.712,0.967,7,-5.206,0.047,0.0771,0,0.356,0.895,145.024,287733,https://www.youtube.com/watch?v=eFTLKWw542g,Billy Joel - We Didn't Start the Fire (Official Video)
Billy Joel,0.292,0.324,3,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,201373,https://www.youtube.com/watch?v=Cx3QmqV2pHg,Billy Joel - She's Always a Woman (Audio)
Billy Joel,0.589,0.453,7,-8.912,0.0397,0.703,2.54E-05,0.134,0.513,139.148,290573,https://www.youtube.com/watch?v=HaA3YZ6QdJU,Billy Joel - Just the Way You Are (Audio)
Billy Joel,0.741,0.647,2,-12.878,0.0427,0.108,0.00139,0.0555,0.804,131.097,284000,https://www.youtube.com/watch?v=h3JFEfdK_Ls,Billy Joel - My Life (Official Video)
Billy Joel,0.752,0.684,0,-7.599,0.15,0.0994,0,0.0897,0.539,141.075,176440,https://www.youtube.com/watch?v=5eAQa4MOGkE,Billy Joel - It's Still Rock and Roll to Me (Official Video)
Billy Joel,0.579,0.872,0,-6.126,0.159,0.159,0,0.0935,0.761,76.214,235560,https://www.youtube.com/watch?v=Crif5E67ar0,Billy Joel - Only the Good Die Young (Official Audio)
Billy Joel,0.664,0.88,2,-5.009,0.0326,0.465,1.63E-05,0.0591,0.895,133.898,210760,https://www.youtube.com/watch?v=7nfEYV7nWc0,Billy Joel - Movin' Out (Anthony's Song) (from Old Grey Whistle Test)
The Notorious B.I.G.,0.901,0.697,9,-3.439,0.28,0.145,0,0.287,0.67,93.941,229827,https://www.youtube.com/watch?v=glEiPXAYE-U,The Notorious B.I.G. - Hypnotize (Official Music Video) [4K]
The Notorious B.I.G.,0.78,0.575,9,-7.247,0.273,0.43,0,0.143,0.773,84.492,252747,https://www.youtube.com/watch?v=phaJXp_zMYM,The Notorious B.I.G. - Big Poppa (Official Music Video) [HD]
The Notorious B.I.G.,0.889,0.818,9,-4.639,0.253,0.47,0,0.179,0.782,96.063,302760,https://www.youtube.com/watch?v=SVS2lJBUmoI,The Notorious B.I.G. - Juicy [Remastered 4K 60fps]
The Notorious B.I.G.,0.845,0.884,6,-4.506,0.0759,0.0128,2.10E-06,0.203,0.904,104.536,257400,https://www.youtube.com/watch?v=ss142Aix2Bo,The Notorious B.I.G. - Mo Money Mo Problems (feat. Puff Daddy) (Official Audio)
The Notorious B.I.G.,0.672,0.704,1,-10.066,0.312,0.173,0,0.139,0.811,99.232,219707,https://www.youtube.com/watch?v=QA4DG804VuI,Notorious B.I.G (Biggie Smalls) Party And Bullshit (Original Video 1993)
The Notorious B.I.G.,0.833,0.628,2,-7.041,0.141,0.0949,1.60E-06,0.282,0.645,106.328,286187,https://www.youtube.com/watch?v=ufKxCclo7-c,The Notorious B.I.G. - Nasty Girl (Official Music Video) [HD]
The Notorious B.I.G.,0.604,0.501,5,-10.171,0.425,0.466,9.09E-06,0.091,0.0956,78.61,170213,https://www.youtube.com/watch?v=v1mKGlYL9jg,The Notorious B.I.G. - Suicidal Thoughts (Official Audio)
The Notorious B.I.G.,0.704,0.873,11,-4.057,0.144,0.121,5.12E-06,0.24,0.742,154.914,366880,https://www.youtube.com/watch?v=aYWzoQz_QZ8,Notorious Thugs - The Notorious B.I.G. & Bone Thugs and Harmony
The Notorious B.I.G.,0.831,0.682,7,-5.697,0.238,0.256,0,0.494,0.6,91.771,319360,https://www.youtube.com/watch?v=xLpwzLzlfnA,The Notorious B.I.G. - Who Shot Ya? (Music Video) HD
The Notorious B.I.G.,0.721,0.662,7,-8.136,0.403,0.0888,0,0.178,0.68,94.191,285947,https://www.youtube.com/watch?v=fMayh7FhLGE,The Notorious B.I.G. - Gimme the Loot (Official Audio)
Enrique Iglesias,0.628,0.69,8,-5.83,0.0511,0.443,0,0.113,0.66,179.908,205907,https://www.youtube.com/watch?v=oOyx3yFANXA,25. El PerdÃ³n (Forgiveness) - Nicky Jam & Enrique Iglesias | Official VÃ­deo
Enrique Iglesias,0.821,0.819,1,-3.627,0.0272,0.0104,5.49E-05,0.145,0.893,126.03,200347,https://www.youtube.com/watch?v=4DO8GsIYfhQ,"Enrique Iglesias, Juan Luis Guerra - Cuando Me Enamoro (Official Music Video)"
Enrique Iglesias,0.689,0.808,0,-3.28,0.0572,0.0721,0,0.241,0.674,91.012,207680,https://www.youtube.com/watch?v=9sg-A-eS6Ig,"Enrique Iglesias - SUBEME LA RADIO (Official Video) ft. Descemer Bueno, Zion & Lennox"
Enrique Iglesias,0.581,0.651,7,-5.617,0.0392,0.143,1.05E-05,0.107,0.146,151.959,264600,https://www.youtube.com/watch?v=koJlIGDImiU,Enrique Iglesias - Hero (Official Music Video)
Enrique Iglesias,0.72,0.909,8,-3.258,0.0952,0.0904,0,0.137,0.877,91.022,199693,https://www.youtube.com/watch?v=xFutjZEBTXs,Enrique Iglesias - DUELE EL CORAZON ft. Wisin
Enrique Iglesias,0.723,0.777,7,-3.503,0.108,0.0426,3.68E-06,0.0451,0.961,91.017,243413,https://www.youtube.com/watch?v=NUsoVlDFqZg,"Enrique Iglesias - Bailando ft. Descemer Bueno, Gente De Zona (EspaÃ±ol)"
Enrique Iglesias,0.647,0.629,0,-8.041,0.0305,0.657,6.46E-05,0.0428,0.457,112.049,332040,https://www.youtube.com/watch?v=3DV57Y4tEAM,Enrique Iglesias - Experiencia Religiosa
Enrique Iglesias,0.487,0.478,8,-5.91,0.0536,0.704,0,0.121,0.288,137.799,191427,https://www.youtube.com/watch?v=tLcfAnN2QgY,Enrique Iglesias - El Perdedor (Pop) ft. Marco Antonio SolÃ­s
Enrique Iglesias,0.637,0.505,9,-8.621,0.0295,0.183,0.000285,0.114,0.222,127.933,244027,https://www.youtube.com/watch?v=M9MtaUZ7qxE,por amarte enrique iglesias video official
Enrique Iglesias,0.646,0.94,10,-2.856,0.0838,0.0209,0,0.0691,0.704,129.011,231787,https://www.youtube.com/watch?v=X9_n8jakvWU,Enrique Iglesias - I Like It (Official Music Video)
Timbaland,0.731,0.807,3,-6.492,0.1,0.181,0.751,0.319,0.765,114.759,179120,https://www.youtube.com/watch?v=U5rLz5AZBIA,"Timbaland - The Way I Are (Official Music Video) ft. Keri Hilson, D.O.E., Sebastian"
Timbaland,0.975,0.711,8,-3.904,0.0632,0.168,0.000552,0.0799,0.815,110.621,234027,https://www.youtube.com/watch?v=RgoiSJ23cSc,"Timbaland - Give It To Me (Official Music Video) ft. Nelly Furtado, Justin Timberlake"
Timbaland,0.657,0.604,8,-6.006,0.0296,0.0361,0,0.102,0.0779,118.042,184400,https://www.youtube.com/watch?v=ZSM3w1v-A_Y,Timbaland - Apologize ft. OneRepublic
Timbaland,0.652,0.605,8,-7.371,0.0393,0.00481,0,0.0605,0.394,126.091,292707,https://www.youtube.com/watch?v=KDKva-s_khY,Timbaland - If We Ever Meet Again ft. Katy Perry (Official Music Video)
Timbaland,0.531,0.574,10,-6.693,0.113,0.114,0.0308,0.256,0.272,115.68,232467,https://www.youtube.com/watch?v=NRdHsuuXxfk,Timbaland - Carry Out (Official Music Video) ft. Justin Timberlake
Timbaland,0.555,0.713,11,-4.549,0.0911,0.0845,0,0.712,0.725,79.934,240920,https://www.youtube.com/watch?v=NJ9pYU-fa18,Timbaland - Say Something (Official Video) ft. Drake
Timbaland,0.57,0.774,1,-3.677,0.25,0.32,0.000332,0.199,0.229,65.964,244293,https://www.youtube.com/watch?v=C2Z3rTcixAM,Timbaland-Bounce (Original)
Timbaland,0.734,0.927,8,-4.244,0.042,0.076,0.00134,0.0465,0.901,118.039,231960,https://www.youtube.com/watch?v=25LBTSUEU0A,"Timbaland - Morning After Dark ft. Nelly Furtado, Soshy (Official Music Video)"
Timbaland,0.591,0.822,9,-7.065,0.189,0.123,0.000221,0.301,0.585,176.059,157627,https://www.youtube.com/watch?v=Ti3jwkCI0AM,Paulo Londra - Toc Toc (feat. Timbaland) [Official Visualizer]
Alejandro Sanz,0.648,0.846,0,-6.731,0.0424,0.199,4.23E-06,0.0803,0.815,160.075,343413,https://www.youtube.com/watch?v=ZMUqIoDtSwc,Alejandro Sanz - Corazon Partio [Latin Mix] (Official Music Video)
Alejandro Sanz,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,https://www.youtube.com/watch?v=zxG1Yj1Si58,Varios Artistas Latinos - EL Ultimo Adios
Alejandro Sanz,0.629,0.703,2,-4.875,0.0504,0.519,0,0.11,0.402,144.016,290973,https://www.youtube.com/watch?v=44Qh0p9xE6o,"Alejandro Sanz - ""Amiga Mia"" (Video Oficial)"
Alejandro Sanz,0.378,0.619,0,-6.794,0.0767,0.305,0,0.413,0.349,87.387,144352,https://www.youtube.com/watch?v=hC8gC5fRIEQ,"TINI, Alejandro Sanz - Un Beso en Madrid"
Alejandro Sanz,0.707,0.908,1,-2.903,0.0582,0.134,0,0.111,0.546,104.888,244353,https://www.youtube.com/watch?v=jucBuAzuZ0E,Alejandro Sanz - Deja Que Te Bese ft. Marc Anthony (Official Video)
Alejandro Sanz,0.76,0.689,2,-5.967,0.102,0.56,0,0.0662,0.699,149.993,273373,https://www.youtube.com/watch?v=ABRL8-tPXPc,"Alejandro Sanz - Te Lo Agradezco, Pero No feat. Shakira (Video Oficial)"
Alejandro Sanz,0.281,0.534,8,-7.045,0.0333,0.163,1.05E-05,0.12,0.217,78.77,299840,https://www.youtube.com/watch?v=lo3G6GYB9Zs,Alejandro Sanz - Mi Soledad Y Yo (videoclip oficial)
Alejandro Sanz,0.304,0.328,2,-10.311,0.0351,0.56,0,0.116,0.243,119.675,307474,https://www.youtube.com/watch?v=lKPWZi25DA0,Himno A La AlegrÃ­a
Alejandro Sanz,0.399,0.53,10,-7.176,0.0532,0.479,1.36E-06,0.0719,0.351,76.827,307053,https://www.youtube.com/watch?v=K8CS9v6Fa9g,Alejandro Sanz - La Fuerza Del CorazÃ³n (Video Oficial)
Alejandro Sanz,0.497,0.714,2,-4.209,0.0343,0.288,0,0.151,0.381,144.075,235907,https://www.youtube.com/watch?v=LfQrm1S4K-I,Alejandro Sanz - Desde cuando
Whitney Houston,0.709,0.824,1,-8.824,0.0453,0.207,0.000307,0.0888,0.867,118.818,291293,https://www.youtube.com/watch?v=eH3giaIzONA,Whitney Houston - I Wanna Dance With Somebody (Official 4K Video)
Whitney Houston,0.332,0.214,4,-12.518,0.0349,0.845,5.62E-06,0.0839,0.11,67.531,271093,https://www.youtube.com/watch?v=3JWTaaS7LdU,Whitney Houston - I Will Always Love You (Official 4K Video)
Whitney Houston,0.541,0.401,0,-10.499,0.0365,0.576,0,0.164,0.24,152.943,289160,https://www.youtube.com/watch?v=FxYw0XPEoKE,Whitney Houston - I Have Nothing (Official HD Video)
Whitney Houston,0.693,0.678,8,-7.159,0.0324,0.0151,5.71E-06,0.101,0.404,103.952,228267,https://www.youtube.com/watch?v=JR49dyo-y0E,Kygo & Whitney Houston - Higher Love (Official Video)
Whitney Houston,0.758,0.683,6,-5.465,0.0399,0.153,1.54E-06,0.242,0.663,119.001,213295,https://www.youtube.com/watch?v=m3-hY-hlhBg,Whitney Houston - How Will I Know (Official Video)
Whitney Houston,0.832,0.544,6,-12.697,0.0442,0.201,0.000139,0.632,0.928,119.49,275533,https://www.youtube.com/watch?v=m3-hY-hlhBg,Whitney Houston - How Will I Know (Official Video)
Whitney Houston,0.502,0.305,9,-16.011,0.0339,0.484,3.55E-06,0.117,0.248,131.242,291400,https://www.youtube.com/watch?v=IYzlVDlE72w,Whitney Houston - Greatest Love Of All (Official 4K Video)
Whitney Houston,0.77,0.475,7,-9.512,0.159,0.0561,4.72E-06,0.0607,0.473,82.511,261573,https://www.youtube.com/watch?v=kxZD0VQvfqU,Whitney Houston - My Love Is Your Love (Official Video)
Whitney Houston,0.636,0.264,6,-14.567,0.0263,0.593,4.22E-05,0.275,0.264,99.304,238467,https://www.youtube.com/watch?v=ewxmv2tyeRs,Whitney Houston - Saving All My Love For You (Official HD Video)
Whitney Houston,0.436,0.391,1,-9.62,0.0326,0.554,0,0.12,0.126,125.354,272893,https://www.youtube.com/watch?v=LKaXY4IdZ40,"Whitney Houston, Mariah Carey - When You Believe (Official HD Video)"
Madonna,0.649,0.647,9,-7.695,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,https://www.youtube.com/watch?v=EDwb9jOVRtU,Madonna - Hung Up (Official Video) [HD]
Madonna,0.742,0.883,0,-3.419,0.0329,0.333,7.51E-06,0.0964,0.978,136.506,240280,https://www.youtube.com/watch?v=6p-lDYPR2P8,Madonna - Material Girl (Official Video) [HD]
Madonna,0.912,0.61,2,-7.029,0.168,0.0584,0,0.0431,0.763,113.941,211476,https://www.youtube.com/watch?v=P3k5z7-dd3g,Madonna - Back That Up To The Beat (Demo Version) (Official Audio)
Madonna,0.706,0.633,1,-9.584,0.0419,0.267,0.0192,0.175,0.375,110.005,120157,https://www.youtube.com/watch?v=XS088Opj9o0,Madonna - Frozen (Official Video) [HD]
Madonna,0.724,0.822,1,-4.374,0.0333,0.304,1.38E-05,0.0553,0.964,99.9,242733,https://www.youtube.com/watch?v=zpzdgmqIHOQ,Madonna - La Isla Bonita (Official Video)
Madonna,0.624,0.842,5,-5.285,0.0376,0.264,2.11E-05,0.181,0.257,111.037,342680,https://www.youtube.com/watch?v=79fzeNUqQbQ,Madonna - Like A Prayer (Official Video)
Madonna,0.753,0.931,2,-4.922,0.0652,0.00994,0.00696,0.234,0.767,113.029,189693,https://www.youtube.com/watch?v=aAQZPBwz2CI,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video)
Madonna,0.771,0.655,3,-10.842,0.0372,0.152,0.00197,0.0685,0.97,119.747,218627,https://www.youtube.com/watch?v=s__rX_WL100,Madonna - Like A Virgin (Official Video)
Madonna,0.946,0.762,11,-6.957,0.105,0.125,0.000673,0.0393,0.949,125.398,192282,https://www.youtube.com/watch?v=nTH0M4598R0,madonna - back that up to the beat (sped up)
Madonna,0.833,0.934,5,-3.243,0.0313,0.343,7.55E-06,0.0521,0.964,121.879,268533,https://www.youtube.com/watch?v=G333Is7VPOg,Madonna - Papa Don't Preach (Official Video) [HD]
Alicia Keys,0.609,0.444,7,-9.129,0.106,0.603,6.86E-06,0.104,0.166,118.402,228707,https://www.youtube.com/watch?v=Ju8Hr50Ckwk,Alicia Keys - If I Ain't Got You (Official Video)
Alicia Keys,0.662,0.507,5,-8.238,0.118,0.257,0,0.0465,0.676,86.412,223440,https://www.youtube.com/watch?v=fPgf2meEX1w,"Usher, Alicia Keys - My Boo (Official Video)"
Alicia Keys,0.644,0.549,1,-5.415,0.0285,0.0209,8.85E-06,0.134,0.167,90.04,253813,https://www.youtube.com/watch?v=rywUS-ohqeE,Alicia Keys - No One (Official Music Video)
Alicia Keys,0.482,0.706,9,-5.762,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,https://www.youtube.com/watch?v=J91ti_MpdHA,Alicia Keys - Girl on Fire (Official Video)
Alicia Keys,0.484,0.368,6,-7.784,0.0341,0.74,3.82E-05,0.118,0.142,92.923,216480,https://www.youtube.com/watch?v=a-bCVe5PR8E,Alicia Keys - Empire State Of Mind (Part II) Broken Down (Official Video)
Alicia Keys,0.652,0.609,11,-7.519,0.037,0.263,0.00101,0.233,0.482,95.986,210200,https://www.youtube.com/watch?v=Urdlvw0SSEc,Alicia Keys - Fallin' (Official HD Video)
Alicia Keys,0.469,0.799,8,-5.983,0.387,0.105,0,0.32,0.495,147.847,256000,https://www.youtube.com/watch?v=0yVdBlGSgRw,"Fivio Foreign, Kanye West, Alicia Keys - City of Gods (Official Video)"
Alicia Keys,0.38,0.325,4,-5.862,0.0328,0.712,0,0.0997,0.429,89.898,259570,https://www.youtube.com/watch?v=3V4QyGjqOlk,No One (Acoustic)
Alicia Keys,0.596,0.505,7,-7.892,0.0619,0.732,1.97E-05,0.106,0.335,86.097,249240,https://www.youtube.com/watch?v=HhuGQUZJot8,Alicia Keys - Un-thinkable (I'm Ready) (Official Video)
